id,gender,own_car,own_property,child_count,income,type_income,education_level,marital_status,housing_type,age,mobile_phone,work_phone,phone,email_id,type_occupation,family_members,label,experience_yrs
5021551,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,Medicine staff,2,0,4.3
5067242,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,47.0,1,0,0,0,Core staff,2,0,19.9
5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,32.0,1,0,0,1,Accountants,3,0,1.5
5024666,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,1,1,1,0,Laborers,2,0,12.5
5089497,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,55.0,1,0,0,0,not specified,2,0,3.6
5045623,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,39.0,1,0,0,0,Medicine staff,3,0,6.9
5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40.0,1,0,0,0,Laborers,1,0,16.1
5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,1,1,0,0,Laborers,4,0,15.5
5067259,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,1,not specified,2,0,9.531269541424386
5068320,F,N,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,62.0,1,0,0,0,not specified,1,0,6.218771860541908
5116621,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,1,0,0,0,Laborers,3,0,9.3
5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,51.0,1,0,1,0,not specified,2,0,10.8
5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,41.0,1,0,1,0,Managers,2,0,10.0
5025936,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,1,0,0,0,Core staff,2,0,15.0
5041540,F,N,Y,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,53.0,1,0,0,0,not specified,3,0,4.854812555803614
5061145,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,1,0,0,0,not specified,2,0,2.853896837012621
5033608,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,52.0,1,0,0,0,Laborers,2,0,0.5
5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Waiters/barmen staff,2,0,4.9
5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,1,1,0,Drivers,2,0,3.5
5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,34.0,1,0,0,0,Managers,2,0,10.8
5022136,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,not specified,2,0,7.690151993034697
5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,54.0,1,1,1,0,Core staff,1,0,5.2
5104981,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,59.0,1,0,0,0,not specified,1,0,7.447840749584462
5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,33.0,1,0,0,0,Sales staff,2,0,8.2
5145970,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.0,1,0,0,0,not specified,1,0,16.09078218851902
5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,1,0,0,0,Drivers,2,0,7.7
5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,61.0,1,0,0,0,not specified,1,0,1.613432933520781
5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,29.0,1,0,0,0,Laborers,2,0,3.2
5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35.0,1,0,0,1,Core staff,3,0,9.1
5054625,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,1,0,0,0,not specified,1,0,17.41847227396216
5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,30.0,1,0,0,0,High skill tech staff,3,0,4.3
5050482,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.0,1,0,0,0,Laborers,2,0,29.5
5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,1,1,1,0,Core staff,4,0,18.0
5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,52.0,1,0,1,0,Managers,2,0,12.1
5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,33.0,1,1,1,0,Sales staff,2,0,0.6
5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,1,1,1,0,Security staff,3,0,8.3
5062016,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.0,1,0,0,0,not specified,1,0,6.5
5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,25.0,1,0,0,0,Accountants,2,0,0.4
5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,30.0,1,0,0,0,Laborers,2,0,4.0
5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.0,1,0,0,1,Accountants,2,0,6.3
5037169,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.0,1,0,0,0,not specified,2,0,6.102673999163002
5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.0,1,1,1,0,Private service staff,1,0,1.0
5116056,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,1,0,0,0,Accountants,2,0,29.5
5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,32.0,1,1,1,0,Laborers,2,0,1.7
5091549,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,1,0,1,0,Laborers,2,0,7.6
5061161,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,1,0,1,0,not specified,5,0,10.0
5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,54.0,1,0,0,0,Private service staff,2,0,6.4
5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,35.0,1,0,0,0,Medicine staff,4,0,14.6
5090415,F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,54.0,1,1,1,0,not specified,1,0,27.2
5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,62.0,1,1,1,0,Secretaries,1,0,11.6
5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,25.0,1,1,0,1,not specified,3,0,0.5
5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,1,0,0,0,Laborers,2,0,8.2
5105842,M,Y,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,1,0,0,0,not specified,2,0,1.5144782894457893
5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Sales staff,4,0,9.5
5089658,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45.0,1,1,0,0,Core staff,1,0,1.0
5068233,M,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,1,0,0,0,Laborers,3,0,0.6
5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,32.0,1,0,0,0,Sales staff,1,0,0.8
5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,1,0,1,0,High skill tech staff,3,0,5.5
5137151,F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.0,1,0,1,0,not specified,2,0,10.572072698470082
5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,32.0,1,1,0,1,not specified,2,0,5.0
5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,35.0,1,0,0,0,Managers,2,0,7.1
5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,50.0,1,0,0,0,High skill tech staff,2,0,10.6
5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,32.0,1,0,1,1,not specified,4,0,7.9
5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,1,0,1,0,Drivers,2,0,2.8
5068811,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,1,0,0,0,not specified,2,0,6.6
5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,31.0,1,1,1,0,Laborers,2,0,7.0
5046495,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,1,0,0,0,not specified,2,0,5.060412461807519
5023491,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,56.0,1,1,1,1,not specified,2,0,17.1
5125510,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,1,0,1,0,Security staff,3,0,0.3
5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,30.0,1,0,0,1,Sales staff,1,0,1.6
5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,27.0,1,0,0,1,Laborers,2,0,5.1
5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,48.0,1,0,0,0,Managers,1,0,7.2
5041739,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,34.0,1,0,0,0,Sales staff,3,0,1.0
5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,1,0,0,0,Laborers,3,0,2.3
5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,35.0,1,0,0,0,Core staff,4,0,13.4
5143314,M,N,Y,0,114750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58.0,1,0,0,0,not specified,1,0,3.2164782094799556
5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,35.0,1,0,1,0,Accountants,4,0,1.2
5024238,F,N,Y,0,47250.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.0,1,0,1,0,not specified,2,0,6.201540104670949
5114427,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,1,0,0,0,not specified,2,0,10.540190318924207
5091406,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.0,1,1,0,0,Laborers,1,0,5.2
5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,47.0,1,1,1,0,Managers,3,0,2.2
5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,30.0,1,0,0,0,Sales staff,2,0,9.2
5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,59.0,1,0,0,0,Laborers,2,0,4.2
5091171,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.0,1,0,0,0,not specified,2,0,5.1658668687962805
5062011,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.0,1,0,0,0,not specified,1,0,6.5
5062407,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66.0,1,0,1,0,not specified,1,0,3.24853905029918
5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.0,1,1,0,0,Core staff,2,0,4.0
5067312,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,1,0,0,0,not specified,2,0,3.1019881068739403
5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,1,0,0,0,Laborers,3,0,14.1
5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,46.0,1,1,0,0,Managers,2,0,2.0
5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1,0,0,0,Laborers,3,0,8.9
5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,35.0,1,0,0,0,Core staff,2,0,13.7
5114348,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,27.0,1,1,0,0,not specified,2,0,8.2
5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,36.0,1,0,0,0,Managers,2,0,6.0
5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,44.0,1,1,0,0,Sales staff,3,0,1.2
5054343,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,1,0,1,0,Sales staff,2,0,2.9
5009000,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,1,0,0,0,Drivers,2,0,2.3
5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.0,1,0,0,1,Sales staff,2,0,13.4
5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25.0,1,0,0,1,Laborers,1,0,3.3
5010344,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,1,0,0,0,not specified,2,0,8.337760915352751
5011032,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,48.0,1,0,1,0,not specified,3,0,20.7
5038582,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.0,1,0,0,0,not specified,2,0,8.980185580632792
5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.0,1,1,1,0,Managers,3,0,7.2
5067638,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63.0,1,0,1,0,not specified,1,0,11.351470103204575
5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,1,1,1,0,Medicine staff,2,0,14.6
5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,43.0,1,0,0,0,not specified,2,0,1.7
5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,26.0,1,0,0,0,Managers,2,0,0.4
5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,60.0,1,0,0,1,Core staff,2,0,14.3
5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,1,0,0,0,Laborers,2,0,1.2
5117190,F,N,Y,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,42.0,1,1,1,0,not specified,4,0,1.3
5009798,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,1,0,1,0,not specified,1,0,7.227364833814664
5024077,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.0,1,0,0,0,not specified,1,0,5.859390724587034
5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,1,0,0,0,Laborers,2,0,4.8
5053535,F,N,Y,0,216000.0,Pensioner,Higher education,Single / not married,House / apartment,56.0,1,0,0,0,not specified,1,0,5.5759646610629785
5045070,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1,0,0,0,Laborers,2,0,6.9
5062334,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,25.0,1,0,0,0,not specified,2,0,2.6
5051097,F,N,N,0,69750.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,60.0,1,0,1,0,not specified,1,0,6.896085332466573
5021968,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,32.0,1,0,0,0,Sales staff,3,0,3.3
5028858,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,38.0,1,0,0,0,Laborers,3,0,8.5
5067182,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.0,1,1,0,0,Core staff,2,0,2.2
5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,44.0,1,1,1,0,Cooking staff,2,0,7.7
5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,1,0,0,0,Core staff,5,0,10.1
5105069,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,37.0,1,1,1,0,not specified,2,0,1.2
5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,33.0,1,0,0,0,Laborers,2,0,6.2
5088689,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51.0,1,1,1,0,Laborers,3,0,4.0
5132784,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,24.0,1,1,0,0,Laborers,1,0,0.5
5048458,F,Y,Y,1,126000.0,Working,Higher education,Married,House / apartment,26.0,1,0,0,0,not specified,3,0,0.4
5023719,F,Y,Y,0,175500.0,Pensioner,Higher education,Married,House / apartment,60.0,1,0,1,0,not specified,2,0,6.374442016923063
5065477,M,N,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,1,0,0,0,Laborers,3,0,0.3
5024096,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,33.0,1,1,0,0,Core staff,1,0,14.3
5033520,F,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,34.0,1,0,1,0,Medicine staff,5,0,16.1
5028612,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,29.0,1,0,1,0,Sales staff,1,0,5.9
5089954,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,35.0,1,0,0,0,not specified,3,0,5.8
5048642,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,66.0,1,0,0,0,not specified,1,0,12.499451121720647
5125261,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,42.0,1,1,1,0,not specified,2,0,3.3
5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,38.0,1,0,0,0,Drivers,4,0,5.2
5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.0,1,0,0,0,Drivers,2,0,9.5
5089719,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,1,0,1,0,not specified,2,0,12.8
5033447,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,30.0,1,0,0,0,Core staff,2,0,1.8
5090942,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,1,0,0,0,Low-skill Laborers,2,0,3.9
5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,54.0,1,1,1,0,Managers,2,0,15.1
5149946,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,61.0,1,1,1,0,High skill tech staff,2,0,1.9
5024049,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,35.0,1,0,0,0,Accountants,3,0,8.0
5118268,M,Y,N,1,360000.0,State servant,Secondary / secondary special,Married,House / apartment,31.0,1,0,1,0,Drivers,3,0,9.7
